"WIND","IND","RAIN","IND.1","T.MAX","IND.2","T.MIN","T.MIN.G"
4.92,0,0,0,0.833,0,0.815,0
1.83,0,0,0,0.717,0,0.719,0
2.04,0,0,0,0.792,0,0.819,0
6.79,0,0,0,0.617,0,0.852,0
4.88,0,0,0,0.691,0,0.815,0
4.04,0,0,0,0.699,0,0.648,0
10.17,0,0,0,0.599,0,0.648,0
5,0,0,0,0.703,0,0.700,6.5
6.79,0,1,0,0.691,0,0.737,8.5
8.42,0,0,0,0.703,0,0.744,10.6
6.29,0,0,0,0.606,0,0.681,7.4
2.96,0,0.2,0,0.606,0,0.578,3.1
9.17,0,1.9,0,0.595,0,0.578,4.5
11.71,0,0.3,0,0.506,0,0.559,4.2
6.25,0,0.3,0,0.561,0,0.600,4.3
5.66,0,3,0,0.587,0,0.533,-2.9
8.12,0,0.1,0,0.576,0,0.689,8.2
14.75,0,6,0,0.606,0,0.559,2
16.42,0,0.7,0,0.476,0,0.637,6.2
13.5,0,1.3,0,0.513,0,0.544,7
10.17,0,0,0,0.491,0,0.556,3.8
6.21,0,0,0,0.535,0,0.574,3.1
3.58,0,0,0,0.621,0,0.681,10
7.17,0,0,0,0.599,0,0.811,12.5
3.88,0,0.4,0,0.591,0,0.793,10
6.38,0,2,0,0.561,0,0.715,5
4.25,1,1.2,0,0.565,0,0.796,7.8
3,0,0.2,0,0.587,0,0.722,5.5
7.17,0,5.8,0,0.613,0,0.730,8.4
9.92,0,0,0,0.394,0,0.570,3.5
12.62,0,2,0,0.409,0,0.644,6
9.42,0,3.4,0,0.405,0,0.641,7.5
2.58,0,2.6,0,0.357,0,0.615,6.7
10.25,1,2,0,0.368,0,0.622,6.9
10.21,4,0,0,0.390,0,0.537,4.2
7.96,4,0,0,0.349,0,0.344,-3
10.46,0,4.4,0,0.457,0,0.407,-1
13.37,0,4,0,0.498,0,0.519,5
12.17,0,0.4,0,0.550,0,0.596,4.1
6.54,0,0.5,0,0.483,0,0.556,2.6
7.12,0,0,0,0.520,0,0.456,0
3.88,0,0,0,0.502,0,0.444,-0.6
4.5,0,0,0,0.546,0,0.556,4.6
1.79,0,0,0,0.554,0,0.719,8.5
3.58,0,0,0,0.561,0,0.667,5.2
3.79,1,1,0,0.606,0,0.541,1.6
3.21,4,0,0,0.424,0,0.630,4
1.58,0,0,0,0.450,0,0.348,-3
2.62,4,0,0,0.468,1,0.315,-4.2
8.87,0,0.2,0,0.465,0,0.370,-0.3
5.17,0,0.3,0,0.532,0,0.722,9.1
4.54,0,0.8,0,0.576,0,0.563,0.3
6.5,0,4.4,0,0.595,0,0.793,11.5
10.41,0,0,0,0.264,0,0.422,-0.4
6.08,0,0,0,0.357,0,0.370,-1.5
10.46,0,0.7,0,0.517,0,0.426,-1.1
16.66,0,0,0,0.546,0,0.667,9.5
8.83,0,0,0,0.379,0,0.619,7
9,0,1.2,0,0.446,0,0.400,-1.1
20.75,0,2.1,0,0.520,0,0.485,0.5
12.87,4,0,0,0.387,0,0.589,5
7.87,4,0,0,0.316,0,0.530,2
6.21,4,0,0,0.264,0,0.456,0.3
2.75,4,0,0,0.431,1,0.226,-8
10.04,0,0.5,0,0.483,1,0.296,3.9
4.33,0,0,0,0.301,0,0.389,0.5
0.63,0,0,0,0.353,1,0.226,-7.2
0,0,0,0,0.349,1,0.259,-5
3.29,0,0.1,0,0.401,0,0.415,-1
8.38,0,0,0,0.450,0,0.415,8.5
13.04,0,2,0,0.450,0,0.681,8
4.67,4,0,0,0.264,0,0.444,-0.5
7.62,4,0,0,0.130,1,0.274,-5
2.33,0,4.8,0,0.167,0,0.411,-2
4.79,4,0,0,0.204,0,0.411,2
9.13,4,0,0,0.212,0,0.448,1.6
7.46,0,0.3,0,0.301,1,0.267,-7.6
14.21,0,0,0,0.409,1,0.274,2.6
14.09,0,0,0,0.428,0,0.626,5.9
9.62,0,0.1,0,0.383,0,0.581,2.4
11.92,0,4.8,0,0.457,0,0.519,3
12.33,0,0,0,0.227,0,0.422,-1
8.96,0,0.2,0,0.364,1,0.215,-8.2
15.92,0,0.9,0,0.424,1,0.237,2
10.88,4,0,0,0.286,0,0.419,-1
18.88,0,1.7,0,0.364,0,0.441,0.3
19.25,0,0.4,0,0.409,0,0.570,5.4
14.29,0,0.1,0,0.297,0,0.600,5
14.33,0,1.8,0,0.375,1,0.278,-5.5
16.79,0,0,0,0.216,0,0.426,2
11.96,0,0,0,0.197,0,0.389,-1.1
7.41,0,3.5,0,0.305,1,0.278,-6
18.25,0,4.6,0,0.331,1,0.311,5.5
4.88,0,2.2,0,0.283,0,0.537,4.1
3.21,0,2.4,0,0.227,0,0.363,-3.6
3.92,0,0,0,0.305,0,0.415,-0.6
11.17,0,0.2,0,0.413,0,0.389,0.9
11.96,4,0,0,0.442,0,0.396,6.2
10.96,0,1,0,0.461,0,0.685,7.9
9.13,0,2.2,0,0.428,1,0.315,-5
8.71,0,0,0,0.216,0,0.426,-0.5
3.83,0,0.1,0,0.297,1,0.259,-6
9.54,0,0.1,0,0.368,0,0.389,-3
15.34,0,0.5,0,0.283,0,0.574,4.6
15,0,2.6,0,0.375,0,0.519,4.6
12.62,0,1.2,0,0.375,0,0.593,5.4
9.04,0,3.4,0,0.364,0,0.533,-1
11.46,0,0.8,0,0.387,0,0.519,1
7.29,0,1.2,0,0.297,1,0.300,-5.4
16.92,0,5,0,0.476,1,0.322,-5
20.25,0,4.4,0,0.498,0,0.489,1.5
20.83,0,3.1,0,0.309,0,0.533,3.6
13.92,0,1.1,0,0.428,0,0.496,2.1
13.67,0,1.3,0,0.483,0,0.456,1
16.96,0,3.8,0,0.335,0,0.481,0.4
19,0,0,0,0.413,0,0.444,0.4
20.62,0,0,0,0.424,0,0.648,8.5
15.46,0,0,0,0.405,0,0.674,8
7.25,0,0,0,0.428,1,0.315,-5.3
5.75,4,0,0,0.383,0,0.341,-4.6
8.71,0,0.5,0,0.431,0,0.333,5.1
15.54,0,0,0,0.368,0,0.593,4.5
12.04,4,0,0,0.375,0,0.515,2
13.83,0,1.2,0,0.428,0,0.515,3
15.46,0,0.9,0,0.375,0,0.622,2.7
20.41,0,0,0,0.260,0,0.500,2.5
15.46,0,2.8,0,0.401,0,0.352,-2
10,0,4.1,0,0.401,0,0.333,4.5
15.92,0,3,0,0.413,0,0.444,3.5
15.09,0,0.4,0,0.301,0,0.500,-0.4
10.29,0,5,0,0.279,0,0.444,0
9.5,0,0.1,0,0.338,0,0.463,2
8.25,0,2.2,0,0.234,1,0.233,-8.9
12.21,0,0,0,0.171,1,0.330,-4
6.83,0,5.1,0,0.364,0,0.333,-3
13.62,0,2.1,0,0.457,0,0.389,3
14.17,0,2.5,0,0.424,0,0.593,5.6
19.79,0,3.5,0,0.454,0,0.600,4.5
8.92,0,4.5,0,0.301,0,0.448,0.5
7.71,4,0,0,0.212,0,0.356,-4
11.96,0,3.1,0,0.409,1,0.222,-8.5
11.83,0,4.5,0,0.368,0,0.519,2.6
15.92,0,0.4,0,0.331,0,0.556,4.4
7.08,0,0.1,0,0.323,0,0.426,-2.3
3.58,0,0.1,0,0.268,1,0.296,-6.2
3.37,4,0,0,0.268,0,0.422,1.8
10.88,0,0.2,0,0.361,0,0.348,5.2
11.96,0,1,0,0.398,0,0.537,4
12.71,0,0.8,0,0.335,0,0.504,1.4
7,0,0.2,0,0.390,0,0.415,-1.2
2.13,0,0.6,0,0.309,0,0.470,4.5
4.63,0,0,0,0.413,0,0.541,1.6
2.29,0,0,0,0.394,0,0.593,5
3.79,0,0,0,0.301,0,0.496,-1
12.12,0,0.4,0,0.264,0,0.444,0.4
12.04,0,0,0,0.283,0,0.426,-1.7
7.83,0,0,0,0.204,1,0.278,-7.5
9.83,4,0,0,0.283,1,0.278,-6
9.33,0,3.7,0,0.190,0,0.337,-3.8
3.83,4,0,0,0.271,1,0.285,-5.6
12.54,0,5,0,0.465,0,0.333,-6.5
9.17,0,0,0,0.513,0,0.504,4
9.13,4,0,0,0.316,0,0.444,-3
11.46,4,0,0,0.193,0,0.467,-3.5
12.79,0,1.6,0,0.227,0,0.444,1.9
11.38,0,0,0,0.227,0,0.444,2.4
5.25,0,0.4,0,0.242,0,0.419,-3
4.04,0,0,0,0.320,0,0.444,1
7.38,0,0.3,0,0.338,1,0.252,-8.6
14.04,0,2.7,0,0.450,0,0.407,4
18.96,0,0.3,0,0.454,0,0.537,5.4
15.75,0,4.7,0,0.431,0,0.519,3
11.29,0,0,0,0.349,0,0.481,1
8.12,0,1.7,0,0.416,0,0.478,-1
4.92,0,0,0,0.413,0,0.444,-1.6
4.38,0,0,0,0.435,1,0.311,-4
6.71,0,0,0,0.450,0,0.463,-2.5
13.7,0,0,0,0.357,0,0.500,4
15,0,0,0,0.264,0,0.556,4.5
4.83,0,0,0,0.331,0,0.537,4.1
2.88,0,0,0,0.413,0,0.537,5
2.42,0,0,0,0.283,0,0.407,-1.4
4.33,0,0,0,0.320,0,0.556,5.1
2.33,0,0,0,0.409,0,0.367,-2.4
2.21,0,0,0,0.424,0,0.363,-3
6.25,0,0,0,0.532,0,0.481,-0.5
8.38,0,1.6,0,0.413,0,0.544,2.5
9.17,4,0,0,0.446,0,0.615,5.6
4.75,0,0,0,0.576,0,0.578,2
4.25,0,0,0,0.502,0,0.548,-0.5
6.87,0,0,0,0.435,0,0.485,-2.1
5.17,0,0,0,0.494,0,0.541,0.3
5.09,0,0,0,0.517,0,0.489,-2
3.92,0,0,0,0.468,0,0.533,-1
11.92,0,0,0,0.450,0,0.607,2.2
8,0,0,0,0.301,0,0.570,3.2
6.75,0,0,0,0.375,0,0.481,-1.5
1.83,0,0,0,0.524,1,0.322,-6.5
2.96,4,0,0,0.558,0,0.385,-4.8
2.75,0,0,0,0.409,0,0.467,-1.8
2.25,0,0,0,0.480,0,0.348,-6
2.96,0,0,0,0.394,0,0.356,-6
1.33,0,0,0,0.394,0,0.556,2.7
3.29,0,0,0,0.435,0,0.389,-5.5
2.21,0,0,0,0.506,0,0.356,-6
3.33,0,0,0,0.517,0,0.463,-3
3.29,0,0,0,0.487,0,0.426,-4
4.79,0,0,0,0.431,0,0.422,-4
7.62,0,0,0,0.383,0,0.556,1
9.5,0,0.2,0,0.349,0,0.526,-2.5
11.75,0,0.3,0,0.375,0,0.522,-0.6
4.33,4,0,0,0.390,0,0.522,2
13.7,0,0.8,0,0.398,0,0.519,2.5
8.71,1,0.9,0,0.398,0,0.459,-2
12.92,4,0,0,0.346,0,0.607,-0.1
10.29,4,0,0,0.428,0,0.593,2
5.91,4,0,0,0.450,0,0.433,-4.5
6.58,0,0.4,0,0.498,0,0.378,-6.2
13,0,2.9,0,0.468,0,0.630,2.5
13.54,0,1.3,0,0.428,0,0.593,-2.5
5.58,0,1,0,0.528,0,0.481,0
12.92,0,0.7,0,0.561,0,0.685,6.3
9.13,4,0,0,0.621,0,0.515,-0.2
10.79,4,0,0,0.651,0,0.707,7
7.54,0,2.2,0,0.487,0,0.741,7.9
2.67,0,3.9,0,0.561,0,0.722,8.5
5.91,0,0,0,0.665,0,0.533,0.8
9.96,0,0.1,0,0.691,0,0.752,8.1
8.58,0,1,0,0.673,0,0.711,7.1
14.62,0,4.3,0,0.554,0,0.648,5.4
14.92,4,0,0,0.535,0,0.652,5.9
11.38,0,0,0,0.546,0,0.667,5.6
1.58,0,0,0,0.565,0,0.659,5.5
2.37,4,0,0,0.546,0,0.611,2
6.17,4,0,0,0.621,0,0.689,7.6
12.58,0,0.1,0,0.584,0,0.693,7
6.46,0,0,0,0.528,0,0.474,-1.8
6.71,0,1.6,0,0.524,0,0.541,-1.2
6.04,4,0,0,0.636,0,0.704,7
9.33,4,0,0,0.680,0,0.796,12
12.04,0,0,0,0.621,0,0.748,8
9.21,0,0,0,0.569,0,0.570,2.1
5.63,0,2.4,0,0.528,0,0.685,7
11.75,0,4.1,0,0.584,0,0.681,6.5
17.5,0,1.3,0,0.506,0,0.556,2.5
10.21,0,0.1,0,0.561,0,0.556,2.2
11.38,0,0,0,0.580,0,0.519,0.5
14.12,0,0,0,0.792,0,0.648,4.6
3.42,0,0,0,0.647,0,0.830,9.5
5.33,0,0,0,0.688,0,0.644,2
4.25,0,0,0,0.714,0,0.600,0.5
3.29,0,0,0,0.703,0,0.670,6
6.17,0,1.2,0,0.599,0,0.793,9.8
7.46,0,0.3,0,0.561,0,0.693,9.7
5.75,0,0.2,0,0.673,0,0.778,10
7.38,0,0,0,0.725,0,0.789,8.2
6.08,0,0,0,0.866,0,0.733,6.5
11.54,0,0,0,0.654,0,0.778,8.5
8.5,0,0,0,0.647,0,0.785,8.6
6.87,0,0,0,0.658,0,0.804,8.9
8.42,0,0,0,0.595,0,0.752,6.6
11.38,0,0,0,0.558,0,0.778,7.2
10.29,0,0,0,0.558,0,0.752,8.9
4.17,0,0,0,0.584,0,0.726,7
3.17,0,0.9,0,0.628,0,0.652,4.2
5.25,0,3.2,0,0.725,0,0.652,3.6
12.96,0,1.9,0,0.706,0,0.730,7.4
12.42,0,0.1,0,0.677,0,0.822,10
7.41,4,0,0,0.695,0,0.648,4.9
7,4,0,0,0.773,0,0.870,10.8
7.96,0,0.3,0,0.773,0,0.896,11.5
11.54,0,0.3,0,0.796,0,0.826,10.2
10.67,0,1.1,0,0.736,0,0.719,6.2
8.5,0,1.6,0,0.717,0,0.711,5.8
12.5,0,4.2,0,0.729,0,0.778,8.8
11.17,0,0,0,0.617,0,0.800,9
7.12,0,0.2,0,0.684,0,0.667,4.8
7.5,0,0,0,0.747,0,0.652,3.5
13.17,0,0,0,0.770,0,0.833,9.5
11.71,0,0,0,0.803,0,0.870,11.2
16.29,0,0,0,0.829,0,0.778,7.7
17.29,0,0.8,0,0.732,0,0.889,11.5
10.08,0,0,0,0.658,0,0.704,4
8.58,4,0,0,0.684,0,0.778,6
7.87,0,1,0,0.677,0,0.633,1.9
6.79,0,0.1,0,0.665,0,0.756,6.1
10.63,0,0.2,0,0.699,0,0.848,11
11.29,0,0,0,0.703,0,0.711,11.1
5.96,0,0,0,0.673,0,0.685,5
6.83,0,0,0,0.665,0,0.670,2.5
2.5,0,0,0,0.673,0,0.778,5
3.79,0,0,0,0.684,0,0.648,2
4.17,0,1.6,0,0.803,0,0.619,1.5
5.29,0,1.3,0,0.729,0,0.870,10.1
7.12,0,1.7,0,0.755,0,0.870,9.5
5.71,0,0.2,0,0.695,0,0.826,10.1
7.62,0,3.6,0,0.621,0,0.759,7.4
11.38,0,0.6,0,0.714,0,0.737,6.3
7,0,2.7,0,0.680,0,0.663,3.5
10.63,4,0,0,0.710,0,0.807,8.8
4.79,0,0.2,0,0.654,0,0.704,7
10.25,0,0.2,0,0.784,0,0.741,3.6
14.25,0,0,0,0.825,0,0.852,9.4
10.96,0,1.1,0,0.725,0,0.844,9.5
5.88,0,1.2,0,0.691,0,0.685,3.5
5.46,4,0,0,0.654,0,0.685,5
4.54,0,0,0,0.673,0,0.556,-0.1
8.87,0,0,0,0.762,0,0.781,6.6
7.83,0,0,0,0.717,0,0.885,11
4.92,0,1.2,0,0.669,0,0.852,10.9
9.59,0,0.4,0,0.836,0,0.881,7.7
10.04,0,2.1,0,0.770,0,0.785,11
10.54,0,1.6,0,0.717,0,0.852,11.1
8.5,0,0.4,0,0.654,0,0.574,0.4
7.71,0,1.4,0,0.636,0,0.759,6.3
7.46,0,0,0,0.654,0,0.778,9.5
7.46,0,0,0,0.613,0,0.811,6
3.33,0,5.3,0,0.532,0,0.796,8
10.54,0,0.2,0,0.658,0,0.704,6
12.79,0,2.1,0,0.591,0,0.752,7.2
8.04,0,2.5,0,0.584,0,0.704,4.4
16.21,0,4.3,0,0.539,0,0.748,7.9
10.88,0,1.2,0,0.636,0,0.707,5
6.92,0,0.7,0,0.673,0,0.700,4
8,0,0.8,0,0.673,0,0.741,4.4
9.42,0,1.5,0,0.599,0,0.811,9.2
10.37,0,0.3,0,0.662,0,0.856,10.8
5.46,0,4.8,0,0.561,0,0.648,0.6
2.79,0,0.1,0,0.628,0,0.741,9
6.13,0,1,0,0.662,0,0.741,2
7.67,4,0,0,0.572,0,0.763,6.4
4.58,4,0,0,0.587,0,0.489,-5.5
9.5,4,0,0,0.613,0,0.607,2.5
9.67,0,0.4,0,0.569,0,0.644,1
13.37,0,1.5,0,0.532,0,0.630,0
12.21,0,2.9,0,0.621,0,0.611,1.6
10.25,0,2.2,0,0.468,0,0.556,3
13,0,0.2,0,0.480,0,0.556,2.1
8.04,0,0,0,0.409,0,0.500,-0.6
6.46,0,0.1,0,0.401,0,0.537,1.4
8.38,0,0.3,0,0.413,0,0.430,-3.7
7.83,4,0,0,0.431,0,0.489,-1.7
7.46,0,0.4,0,0.506,0,0.411,-5.5
6.79,0,3.3,0,0.424,0,0.411,-5.5
13.92,0,1.6,0,0.420,0,0.556,3
9.92,0,0.2,0,0.465,0,0.526,-0.5
10.17,0,0,0,0.450,0,0.526,-0.5
9.62,0,4,0,0.457,0,0.567,1.6
13.29,0,1,0,0.398,0,0.552,-3
12.67,0,0.8,0,0.450,0,0.500,-1
9.33,0,0,0,0.509,0,0.581,1.2
8.38,0,0.1,0,0.465,0,0.496,-3.5
10,0,0,0,0.468,0,0.481,-2.8
9.75,0,0.4,0,0.413,0,0.504,-2.5
8.33,0,0.3,0,0.420,0,0.474,-2.7
8.17,0,1.9,0,0.428,0,0.648,4.5
4,0,0.2,0,0.457,0,0.648,4.9
3.37,4,0,0,0.472,0,0.667,7
5.41,4,0,0,0.405,0,0.619,1.4
7.87,0,4.1,0,0.517,0,0.607,1.2
14.37,0,2.1,0,0.472,0,0.611,2.1
11.71,0,3.4,0,0.327,0,0.496,-2
15.59,0,0.4,0,0.349,0,0.485,-2.1
11.87,0,0,0,0.368,0,0.459,-3.8
10.96,0,0,0,0.398,0,0.426,-4.5
8.87,0,0,0,0.413,0,0.481,-3
10.79,0,0.1,0,0.405,0,0.493,-5.5
13.67,0,0.4,0,0.428,0,0.611,3
15.59,0,0.2,0,0.491,0,0.630,4.4
22.29,4,0,0,0.375,0,0.648,3.3
15.92,4,0,0,0.294,0,0.493,-2.9
13.13,0,0,0,0.301,0,0.478,-3
11.42,0,0.2,0,0.413,0,0.400,-5.5
8.54,0,0.6,0,0.465,0,0.537,4
6.92,0,0.6,0,0.465,0,0.600,1.2
9.21,0,0.6,0,0.461,0,0.700,2.2
5.96,0,0,0,0.383,0,0.393,-5.5
6.79,0,4.8,0,0.379,0,0.337,-7.5
5.41,0,0.4,0,0.401,0,0.493,1.8
5.33,0,0.7,0,0.472,0,0.630,2.5
11.21,0,1.4,0,0.506,0,0.630,5
20.04,0,0,0,0.472,0,0.652,4
19.25,0,5.1,0,0.420,0,0.500,-1.5
20.21,1,0.7,0,0.323,0,0.500,-1
11.75,0,0.8,0,0.387,0,0.400,-4
12.79,0,1.9,0,0.442,0,0.470,-3.5
19.08,0,0.1,0,0.383,0,0.630,1.9
10.63,4,0,0,0.364,0,0.559,0
9.62,4,0,0,0.323,1,0.226,-11.4
5.88,0,0,0,0.349,1,0.259,-11
8.25,0,0,0,0.156,1,0.278,-10.5
4.71,0,0,0,0.257,1,0.300,-9.5
14.29,0,0,0,0.283,1,0.296,-2
9.25,0,0.2,0,0.309,0,0.496,-2
18,0,0.1,0,0.361,0,0.426,-6
17.79,4,0,0,0.290,0,0.452,-3.6
6.96,4,0,0,0.338,0,0.478,-2.8
22.5,0,2.8,0,0.349,0,0.470,0.7
20.67,4,0,0,0.309,0,0.459,-2
9.96,0,2.9,0,0.390,0,0.404,-5
13.29,0,0.1,0,0.476,0,0.481,-0.9
14.62,0,0.2,0,0.509,0,0.593,3.8
9.87,0,0,0,0.461,0,0.759,6.5
12.04,0,0,0,0.517,0,0.607,1.4
17.41,0,0.3,0,0.320,0,0.559,-0.5
15.75,0,0,0,0.357,0,0.530,-1.6
17.04,0,0,0,0.450,0,0.556,1
21.67,0,0.2,0,0.450,0,0.581,5
14.92,0,0,0,0.450,0,0.741,7
17.46,0,5.2,0,0.253,0,0.463,-3
20.21,0,2.2,0,0.264,0,0.396,-5.5
13.75,0,2.7,0,0.375,0,0.415,-2.6
17.58,0,1.1,0,0.401,0,0.400,-0.8
13.13,0,1,0,0.379,0,0.637,3.1
14.88,0,0,0,0.320,0,0.567,-0.4
10.58,0,1.4,0,0.383,0,0.478,-4
20.79,0,1.5,0,0.316,0,0.504,-1.5
25.46,0,0.2,0,0.230,0,0.444,-3
16.66,0,0.4,0,0.383,0,0.426,-3.5
18.63,0,0.1,0,0.450,0,0.407,1.8
17.46,0,0,0,0.513,0,0.648,5.5
16.25,0,0.4,0,0.487,0,0.778,5
15.21,0,0,0,0.520,0,0.678,2
17.75,0,0.7,0,0.454,0,0.704,1.6
11.12,0,0.1,0,0.509,0,0.489,-4
17.83,0,3.3,0,0.517,0,0.481,-3
19.5,0,4.1,0,0.442,0,0.685,4.2
20.5,0,2.1,0,0.528,0,0.611,1.1
25.33,0,4.6,0,0.513,0,0.644,6
14.96,0,0.1,0,0.316,0,0.607,1.2
11.08,0,0.2,0,0.487,1,0.330,-9
15.25,0,0,0,0.487,0,0.500,3.6
8.12,0,0.1,0,0.379,0,0.611,2
8.58,0,0.1,0,0.375,0,0.593,0
16.38,0,0,0,0.439,0,0.519,-2.5
21.59,0,0.2,0,0.420,0,0.593,5.8
10.88,0,4.6,0,0.361,0,0.537,-0.5
10.63,4,0,0,0.375,0,0.567,3.5
14.25,4,0,0,0.401,0,0.667,2.4
11.83,0,0.4,0,0.424,0,0.611,2.5
17.41,0,0.7,0,0.468,0,0.667,2.2
15.79,0,0.3,0,0.320,0,0.600,2.3
13.96,0,4.8,0,0.405,0,0.489,0.6
10.83,0,5,0,0.420,0,0.489,-2.5
5.88,0,0.1,0,0.264,0,0.393,-8
9.62,0,0,0,0.242,0,0.411,-5
7.25,1,0.2,0,0.208,1,0.278,-11
12.12,0,4.2,0,0.413,1,0.241,-12.3
16.79,0,1,0,0.230,0,0.448,-3.9
14.42,0,4.3,0,0.405,0,0.444,-4.3
19.5,0,0.5,0,0.234,0,0.407,-4.9
13.17,1,0.2,0,0.331,0,0.481,-0.2
10.25,0,5.2,0,0.383,0,0.370,-8.1
14.75,4,0,0,0.353,0,0.333,-5.5
7.87,0,3.5,0,0.468,0,0.426,-5.2
14.92,0,1.1,0,0.442,0,0.519,3
14.58,0,0,0,0.431,0,0.556,-0.3
9.62,0,0,0,0.468,0,0.556,1.8
4.42,4,0,0,0.420,0,0.370,-7.4
6.08,4,0,0,0.335,0,0.430,-4.5
4.12,4,0,0,0.249,1,0.315,-7.2
8.12,0,0,0,0.216,0,0.352,-6.9
7.54,4,0,0,0.301,0,0.526,0.3
5.21,0,0,0,0.312,0,0.522,-1.1
7,0,0,0,0.338,0,0.389,-5.6
5.66,0,0,0,0.283,0,0.500,-5.2
4.67,0,1.8,0,0.264,0,0.556,1.5
9.79,0,1.1,0,0.264,0,0.467,-4
4.21,0,0,0,0.264,0,0.426,-5
6.96,0,1,0,0.375,1,0.296,-7.7
12.38,0,0.6,0,0.457,0,0.407,2.8
4,4,0,0,0.349,0,0.448,-4
10.63,0,1.4,0,0.342,1,0.241,-11.5
6,0,5.3,0,0.342,0,0.519,-2.5
5.21,4,0,0,0.398,0,0.570,0.5
7.92,0,0.2,0,0.398,0,0.396,-1
6.96,0,0.3,0,0.424,0,0.615,3.5
6.34,0,0,0,0.487,0,0.630,0
9.21,0,0,0,0.353,0,0.567,-2
9.25,0,0,0,0.301,0,0.526,-4.5
7.92,0,1.5,0,0.353,1,0.319,-9.6
10.13,0,1.4,0,0.375,0,0.519,2
7.38,0,0.9,0,0.487,0,0.574,-5
1.63,4,0,0,0.390,0,0.415,-5.9
4.88,4,0,0,0.439,0,0.378,-4.9
14,0,0.8,0,0.390,0,0.537,-1.8
5.33,4,0,0,0.394,0,0.467,-4.2
10.08,0,1.4,0,0.320,1,0.319,-10
12.96,0,3.2,0,0.338,0,0.348,-8.8
19.29,0,2.9,0,0.264,0,0.470,-1
10.75,0,1.8,0,0.245,0,0.537,-0.6
7.62,0,0,0,0.264,0,0.511,-2
6.46,0,0.8,0,0.227,0,0.374,-6.5
7.83,0,2.8,0,0.320,0,0.407,-4.5
5.58,0,2.6,0,0.193,0,0.433,-5.3
7.79,4,0,0,0.264,0,0.396,-5
10.5,4,0,0,0.238,0,0.489,-2.5
8.71,0,0,0,0.335,0,0.411,-8.5
11.12,0,2.3,0,0.312,0,0.407,-7
10.92,4,0,0,0.383,0,0.426,-4.9
10.63,0,0.2,0,0.383,0,0.444,-5.2
11.67,0,0,0,0.379,0,0.526,-1.5
10.88,0,2.1,0,0.450,0,0.541,0.6
7.33,0,1.3,0,0.182,0,0.448,-0.1
10.17,0,1.9,0,0.190,1,0.311,-6.7
9.42,0,1.2,0,0.238,1,0.256,-8.9
9.62,0,0.5,0,0.268,0,0.370,-5.5
8.58,0,0,0,0.290,0,0.441,-1.4
9.46,4,0,0,0.428,0,0.441,-0.6
11.71,0,5.7,0,0.405,0,0.456,-4.8
10.75,0,1.5,0,0.368,0,0.552,2.1
11.79,0,2,0,0.327,0,0.370,-5
9.79,0,0.7,0,0.286,0,0.385,-4.5
7,4,0,0,0.230,0,0.411,-5
8.33,0,0.5,0,0.335,0,0.426,-4.9
17.71,4,0,0,0.375,0,0.515,0
15.92,4,0,0,0.234,0,0.337,-5.5
10.54,0,1.2,0,0.286,1,0.289,-7.9
11.79,4,0,0,0.413,0,0.381,-5
12.83,0,0.8,0,0.439,0,0.522,0.5
10.29,0,0.1,0,0.513,0,0.637,4.5
9.08,0,1.7,0,0.576,0,0.719,4
10,0,3.8,0,0.494,0,0.648,3.7
4.46,4,0,0,0.539,0,0.600,-0.5
5.54,0,2,0,0.543,0,0.552,-3.2
8.38,4,0,0,0.606,0,0.689,3.2
9.79,0,0.3,0,0.476,0,0.489,-5
11.38,0,5.4,0,0.524,0,0.563,1
4.67,0,2,0,0.576,0,0.704,1.6
4.04,4,0,0,0.561,0,0.726,4.2
1.21,4,0,0,0.632,0,0.563,-2.9
1.87,4,0,0,0.684,0,0.596,-1
4.83,4,0,0,0.446,0,0.563,0.8
7.21,0,4.6,0,0.424,0,0.459,-2.8
12.96,0,1,0,0.375,0,0.515,-1.4
13.88,0,3,0,0.465,0,0.600,3.1
2.54,4,0,0,0.513,0,0.430,-4
0.92,0,0,0,0.532,0,0.467,-3
5.63,0,0,0,0.457,0,0.570,-1
6.96,0,0,0,0.506,0,0.600,-3.1
12.04,0,0,0,0.595,0,0.578,-2.8
11.08,0,4.2,0,0.409,0,0.704,1.7
9.54,4,0,0,0.409,0,0.600,3.2
5.33,0,2.8,0,0.487,0,0.456,-2
2.13,0,2,0,0.587,0,0.656,4.1
6.21,0,0.7,0,0.401,0,0.633,2.2
7.87,4,0,0,0.465,0,0.578,1.3
3.13,0,0,0,0.498,0,0.411,-5
2.21,0,0,0,0.558,0,0.437,-5
3.92,0,0,0,0.625,0,0.385,-3.5
4.04,0,0,0,0.643,0,0.556,-1.5
2.54,0,0,0,0.732,0,0.585,-0.2
3.71,0,0,0,0.621,0,0.559,-1
6.21,0,0,0,0.483,0,0.467,-3.9
5.88,0,0,0,0.539,0,0.433,-4
5.71,0,0,0,0.457,0,0.463,-3.8
7.96,0,0,0,0.483,0,0.430,0.5
9.62,0,0,0,0.565,0,0.674,3.2
9.92,0,0,0,0.569,0,0.600,-1
6.87,0,0,0,0.584,0,0.626,-0.6
3.92,0,0,0,0.558,0,0.467,-0.5
5.33,0,0,0,0.457,0,0.678,-3.4
3,0,0,0,0.502,0,0.393,-7
8.38,0,2.1,0,0.487,0,0.437,-4.8
17.21,0,0.4,0,0.450,0,0.485,-4
5.91,0,2.2,0,0.546,0,0.452,-4
